,Video File,start,end,size
219,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,440840.0,441140.0,97381.0
220,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,442570.0,442920.0,207617.0
221,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,280340.0,280640.0,138019.0
222,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,421560.0,422020.0,574382.0
223,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,340959.0,341239.0,443639.0
224,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,462790.0,463140.0,544473.0
225,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,637960.0,638230.0,854361.0
226,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,892099.0,892549.0,204418.0
227,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,999450.0,999930.0,240343.0
228,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1035559.0,1035829.0,514641.0
229,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1056219.0,1056559.0,222235.0
230,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1065600.0,1066199.0,224455.0
231,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1093219.0,1093619.0,509225.0
232,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1152460.0,1153040.0,542704.0
233,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,484469.0,484889.0,196972.0
234,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1034730.0,1034980.0,405969.0
235,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1516430.0,1516680.0,1939070.0
236,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,658639.0,658889.0,35030.0
237,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,841190.0,841400.0,446977.0
238,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,928940.0,929230.0,138286.0
239,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,997970.0,998370.0,186255.0
240,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1012350.0,1012650.0,122092.0
241,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1045760.0,1046069.0,189731.0
242,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1055200.0,1055450.0,180399.0
243,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1080000.0,1080280.0,241476.0
244,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1097520.0,1097770.0,220786.0
245,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1144150.0,1144540.0,488383.0
246,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1150070.0,1150300.0,315339.0
247,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1158370.0,1158810.0,293003.0
248,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1165790.0,1166110.0,225756.0
249,2016-01-03_0700_US_KNBC_KNBC_4_News_at_11PM.mp4,1528719.0,1528979.0,875740.0
